"series","timestamp","value","label"
"pressure","2022-06-16T11:31:44Z",1009.45623,""
"pressure","2022-06-16T11:51:44Z",1010.49075,""
"pressure","2022-06-16T12:11:44Z",1009.92177,""
"pressure","2022-06-16T12:31:44Z",1008.51185,""
"pressure","2022-06-16T12:51:44Z",1009.69367,""
"pressure","2022-06-16T13:11:44Z",1009.18088,""
"pressure","2022-06-16T13:31:44Z",1009.47932,""
"pressure","2022-06-16T13:51:44Z",1009.83459,""
"pressure","2022-06-16T14:11:44Z",1009.37682,""
"pressure","2022-06-16T14:31:44Z",1009.0136,""
"pressure","2022-06-16T14:51:44Z",1009.62151,""
"pressure","2022-06-16T15:11:44Z",1008.42239,""
"pressure","2022-06-16T15:31:44Z",1009.58087,""
"pressure","2022-06-16T15:51:44Z",1009.09437,""
"pressure","2022-06-16T16:11:44Z",1008.04041,""
"pressure","2022-06-16T16:31:44Z",1007.81532,""
"pressure","2022-06-16T16:51:44Z",1007.97601,""
"pressure","2022-06-16T17:11:44Z",1006.58389,""
"pressure","2022-06-16T17:31:44Z",1008.35698,""
"pressure","2022-06-16T17:51:44Z",1007.09969,""
"pressure","2022-06-16T18:11:44Z",1006.61712,""
"pressure","2022-06-16T18:31:44Z",1006.42087,""
"pressure","2022-06-16T18:51:44Z",1007.24858,""
"pressure","2022-06-16T19:11:44Z",1007.24052,""
"pressure","2022-06-16T19:31:44Z",1007.17837,""
"pressure","2022-06-16T19:51:44Z",1006.60115,""
"pressure","2022-06-16T20:11:44Z",1006.96614,""
"pressure","2022-06-16T20:31:44Z",1006.54482,""
"pressure","2022-06-16T20:51:44Z",1006.12656,""
"pressure","2022-06-16T21:11:44Z",1007.22546,""
"pressure","2022-06-16T21:31:44Z",1006.45439,""
"pressure","2022-06-16T21:51:44Z",1006.10021,""
"pressure","2022-06-16T22:11:44Z",1006.3052,""
"pressure","2022-06-16T22:31:44Z",1006.56554,""
"pressure","2022-06-16T22:51:44Z",1005.88703,""
"pressure","2022-06-16T23:11:44Z",1004.85069,""
"pressure","2022-06-16T23:31:44Z",1004.29254,""
"pressure","2022-06-16T23:51:44Z",1005.18302,""
"pressure","2022-06-17T00:11:44Z",1004.3413,""
"pressure","2022-06-17T00:31:44Z",1004.6368,""
"pressure","2022-06-17T00:51:44Z",1006.43064,""
"pressure","2022-06-17T01:11:44Z",1004.48545,""
"pressure","2022-06-17T01:31:44Z",1003.88876,""
"pressure","2022-06-17T01:51:44Z",1004.12193,""
"pressure","2022-06-17T02:11:44Z",1004.7767,""
"pressure","2022-06-17T02:31:44Z",1004.68938,""
"pressure","2022-06-17T02:51:44Z",1004.67777,""
"pressure","2022-06-17T03:11:44Z",1004.5166,""
"pressure","2022-06-17T03:31:44Z",1004.56083,""
"pressure","2022-06-17T03:51:44Z",1004.15028,""
"pressure","2022-06-17T04:11:44Z",1004.28549,""
"pressure","2022-06-17T04:31:44Z",1004.52977,""
"pressure","2022-06-17T04:51:44Z",1003.58462,""
"pressure","2022-06-17T05:11:44Z",1004.0308,""
"pressure","2022-06-17T05:31:44Z",1003.41201,""
"pressure","2022-06-17T05:51:44Z",1005.1123,""
"pressure","2022-06-17T06:11:44Z",1003.96848,""
"pressure","2022-06-17T06:31:44Z",1004.92328,""
"pressure","2022-06-17T06:51:44Z",1004.80058,""
"pressure","2022-06-17T07:11:44Z",1005.41942,""
"pressure","2022-06-17T07:31:44Z",1005.47784,""
"pressure","2022-06-17T07:51:44Z",1005.50075,""
"pressure","2022-06-17T08:11:44Z",1005.53287,""
"pressure","2022-06-17T08:31:44Z",1005.49849,""
"pressure","2022-06-17T08:51:44Z",1005.526,""
"pressure","2022-06-17T09:11:44Z",1005.47558,""
"pressure","2022-06-17T09:31:44Z",1005.45379,""
"pressure","2022-06-17T09:51:44Z",1005.46412,""
"pressure","2022-06-17T10:11:44Z",1005.55697,""
"pressure","2022-06-17T10:31:44Z",1005.63605,""
"pressure","2022-06-17T10:51:44Z",1005.60281,""
"pressure","2022-06-17T11:11:44Z",1005.60854,""
"pressure","2022-06-17T11:31:44Z",1004.15243,""
"pressure","2022-06-17T11:51:44Z",1005.6439,""
"pressure","2022-06-17T12:11:44Z",1005.59019,""
"pressure","2022-06-17T12:31:44Z",1004.78177,""
"pressure","2022-06-17T12:51:44Z",1004.31241,""
"pressure","2022-06-17T13:11:44Z",1003.67983,""
"pressure","2022-06-17T13:31:44Z",1003.77529,""
"pressure","2022-06-17T13:51:44Z",1004.16941,""
"pressure","2022-06-17T14:11:44Z",1003.18779,""
"pressure","2022-06-17T14:31:44Z",1003.2917,""
"pressure","2022-06-17T14:51:44Z",1003.19915,""
"pressure","2022-06-17T15:11:44Z",1002.51402,""
"pressure","2022-06-17T15:31:44Z",1003.6273,""
"pressure","2022-06-17T15:51:44Z",1003.45387,""
"pressure","2022-06-17T16:11:44Z",1004.22898,""
"pressure","2022-06-17T16:31:44Z",1004.11377,""
"pressure","2022-06-17T16:51:44Z",1003.6302,""
"pressure","2022-06-17T17:11:44Z",1003.94668,""
"pressure","2022-06-17T17:31:44Z",1003.30009,""
"pressure","2022-06-17T17:51:44Z",1003.22846,""
"pressure","2022-06-17T18:11:44Z",1003.21443,""
"pressure","2022-06-17T18:31:44Z",1002.83218,""
"pressure","2022-06-17T18:51:44Z",1003.83794,""
"pressure","2022-06-17T19:11:44Z",1003.16916,""
"pressure","2022-06-17T19:31:44Z",1002.9526,""
"pressure","2022-06-17T19:51:44Z",1002.25768,""
